,cubeid,cubeidpub,cubename,catid,pa_stelkin,pa_stelkin_err,sigma_re,sigma_re_err,sigma_3kpc_round,sigma_3kpc_round_err,sigma_1_4_arcsecond,sigma_1_4_arcsecond_err,sigma_2_arcsecond,sigma_2_arcsecond_err,sigma_3_arcsecond,sigma_3_arcsecond_err,sigma_4_arcsecond,sigma_4_arcsecond_err,aper_corr_flag,rmax_aper_corr,lambdar_re,lambdar_re_err,lambdar_max,lambdar_max_err,vsigma_re,vsigma_re_err,vsigma_max,vsigma_max_err,mean_k51_re,mean_k51_re_err,sigma_re_mge,sigma_re_mge_err,aper_corr_flag_mge,rmax_aper_corr_mge,lambdar_re_mge,lambdar_re_mge_err,lambdar_max_mge,lambdar_max_mge_err,vsigma_re_mge,vsigma_re_mge_err,vsigma_max_mge,vsigma_max_mge_err,mean_k51_re_mge,mean_k51_re_mge_err
2936,9016800386_blue_red_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17,9016800386_A,9016800386_blue_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17.fits,9016800386,287.5,3.6666667,58.64959,2.5167177,54.41532,3.205282,61.19991,4.948988,54.61744,3.5345087,54.41532,2.8252604,54.11115,2.956626,0.0,1.0,0.40611464,0.03202573,nan,nan,0.51347333,0.039360788,nan,nan,0.07157378,0.024289452,55.631668,2.673271,0.0,1.0,0.37650168,0.03171706,nan,nan,0.45850322,0.037271436,nan,nan,0.07157378,0.024289452
2937,9016800393_blue_red_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800393_A,9016800393_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800393,87.0,0.8333333,nan,nan,123.97179,1.6980484,124.437004,3.117784,126.027504,2.3316143,123.97179,1.6489145,123.130196,1.8041644,1.0,0.89135027,0.65285796,0.008025882,0.6215285,0.008025882,0.9096886,0.015711589,0.8451304,0.015711589,0.022215484,0.004203739,129.73447,1.6261818,0.0,1.0,0.60208535,0.008092331,nan,nan,0.7789486,0.014241608,nan,nan,0.022215484,0.004203739
2938,9016800396_blue_red_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17,9016800396_A,9016800396_blue_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17.fits,9016800396,251.5,1.5,103.72498,1.2366022,86.465965,1.2449678,86.538734,3.4080584,88.437386,2.1241376,86.72882,1.2828448,86.465965,1.2840121,1.0,1.0246549,0.60679716,0.00768824,0.6135134,0.00768824,0.857827,0.016333442,0.8713033,0.016333442,0.025089784,0.0045128525,86.305534,1.5125312,0.0,1.0,0.55534285,0.008246309,nan,nan,0.71888787,0.0140218465,nan,nan,0.025089784,0.0045128525
2939,9016800412_blue_red_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17,9016800412_A,9016800412_blue_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17.fits,9016800412,62.0,1.6666666,125.59738,0.86826664,126.348656,0.91472715,122.30877,1.318823,125.96032,1.3083646,126.348656,1.0037674,126.18423,1.0113484,0.0,1.0,0.36637118,0.007155251,nan,nan,0.40796053,0.007603912,nan,nan,0.03791967,0.011980303,126.39083,0.9328589,0.0,1.0,0.25340083,0.0071511865,nan,nan,0.2828567,0.0072483355,nan,nan,0.03791967,0.011980303
2940,9016800416_blue_red_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800416_A,9016800416_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800416,154.5,1.1666666,239.11606,1.2832464,246.1845,1.3734562,250.4664,2.3233058,250.56792,1.6887623,246.1845,1.4590005,242.14346,1.3113036,0.0,1.0,0.3252009,0.0047161984,nan,nan,0.34498996,0.0046369312,nan,nan,nan,nan,238.38208,1.3103896,0.0,1.0,0.29631647,0.004758132,nan,nan,0.3011834,0.0044236146,nan,nan,nan,nan
2941,9016800424_blue_red_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13,9016800424_A,9016800424_blue_7_Y15SBR1_P005_A0168T027_2015_09_07-2015_09_13.fits,9016800424,296.0,7.75,44.52923,3.4879463,40.652187,4.234558,nan,nan,37.745846,5.0319486,40.652187,4.3859916,41.69625,3.4126208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42.941486,3.5077126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2942,9016800425_blue_red_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800425_A,9016800425_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800425,223.5,1.4166666,nan,nan,95.63124,1.2254523,95.035385,2.509967,96.18827,1.7850412,95.61454,1.5102893,95.1803,1.2657647,1.0,0.7057073,0.5484793,0.00933885,0.454582,0.00933885,0.61936647,0.010402079,0.49552715,0.010402079,nan,nan,nan,nan,1.0,0.8221571,0.5153887,0.009073251,0.46297646,0.009073251,0.5635036,0.010055403,0.49712753,0.010055403,nan,nan
2943,9016800428_blue_red_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17,9016800428_A,9016800428_blue_8_Y15SBR1_P002_A0168T030_2015_08_12-2015_08_17.fits,9016800428,201.5,1.25,115.03718,1.0260239,111.682655,0.91933215,107.90397,1.8639323,107.962204,1.3328292,110.71531,1.155264,111.5245,0.9102585,0.0,1.0,0.32530436,0.0072801667,nan,nan,0.37328678,0.008271025,nan,nan,0.030347366,0.015269935,110.71531,0.9120267,0.0,1.0,0.20835054,0.008650725,nan,nan,0.22843045,0.00878896,nan,nan,0.030347366,0.015269935
2944,9016800440_blue_red_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17,9016800440_A,9016800440_blue_8_Y15SBR1_P001_A0168T026_2015_08_12-2015_08_17.fits,9016800440,104.5,2.25,72.73328,1.3783426,68.91799,1.5047889,69.355286,2.414008,67.47034,1.7427016,68.91799,1.344739,70.42121,1.3774445,0.0,1.0,0.44494325,0.016112046,nan,nan,0.5383471,0.02261808,nan,nan,0.04035956,0.014734383,71.409836,1.4043255,0.0,1.0,0.40428746,0.014998422,nan,nan,0.46567744,0.018041763,nan,nan,0.04035956,0.014734383
2945,9016800559_blue_red_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04,9016800559_A,9016800559_blue_7_Y13SBR1_P002_A0168T002_2013_08_30-2013_09_04.fits,9016800559,154.0,2.1666667,nan,nan,130.32799,1.2355016,134.638,1.9831316,131.46738,1.469821,130.32799,1.077434,128.1557,1.0493,1.0,0.561209,0.4989776,0.008782787,0.3551042,0.008782787,0.47356132,0.007548569,0.32720202,0.007548569,nan,nan,nan,nan,1.0,0.69553554,0.4379799,0.008742031,0.35122305,0.008742031,0.40987447,0.007518405,0.32488918,0.007518405,nan,nan
2946,9044200001_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200001_A,9044200001_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200001,20.0,9.499998,nan,nan,210.52061,1.6715956,211.10904,2.308444,208.42119,2.0469496,210.52061,1.5602473,211.26268,1.3149825,1.0,0.2630283,0.15129884,0.0045526293,0.05841491,0.0045526293,0.16229734,0.004758304,0.06904194,0.004758304,nan,nan,nan,nan,1.0,0.5557571,0.08459202,0.004529051,0.055530988,0.004529051,0.09565776,0.0043706796,0.06568204,0.0043706796,nan,nan
2947,9044200004_blue_red_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08,9044200004_A,9044200004_blue_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08.fits,9044200004,231.0,1.5833334,193.98177,1.2519056,219.65927,1.2584999,221.25143,2.4970207,221.91637,1.5874773,219.65927,1.3612192,217.03201,1.2375042,0.0,1.0,0.1874474,0.004094333,nan,nan,0.18313381,0.0035275167,nan,nan,0.029470332,0.012322787,202.78079,1.1589572,0.0,1.0,0.15338579,0.0041236514,nan,nan,0.15121035,0.003663098,nan,nan,0.029470332,0.012322787
2948,9044200007_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200007_A,9044200007_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200007,242.0,2.25,271.4174,1.9667712,275.46378,1.8407148,281.19464,3.0293486,281.35266,2.1017702,275.46378,1.7787797,271.9486,1.8457503,0.0,1.0,0.1875085,0.006360791,nan,nan,0.20518707,0.005719859,nan,nan,0.031052884,0.015861731,279.39612,1.8651977,0.0,1.0,0.14290865,0.0071384814,nan,nan,0.1616004,0.006713524,nan,nan,0.031052884,0.015861731
2949,9044200015_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200015_A,9044200015_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200015,209.5,1.0833334,180.11201,1.0047796,192.8634,1.3842132,194.26205,2.269868,194.19685,1.6073279,192.8634,1.3180767,189.66786,1.4393209,0.0,1.0,0.3488821,0.0044413554,nan,nan,0.37025023,0.00448143,nan,nan,0.026794625,0.005288398,186.95108,1.2431681,0.0,1.0,0.3264549,0.004493641,nan,nan,0.34568375,0.0045245714,nan,nan,0.026794625,0.005288398
2950,9044200025_blue_red_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08,9044200025_A,9044200025_blue_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08.fits,9044200025,219.0,7.75,nan,nan,256.04553,1.4112972,271.26978,3.070184,258.37042,1.8149145,256.04553,1.4557304,252.35338,1.2549323,1.0,0.74631727,0.08346553,0.0040531973,0.0676913,0.0040531973,0.08673336,0.003522918,0.07192125,0.003522918,0.26632673,0.04733633,235.7999,1.388039,0.0,1.0,0.060202386,0.0039451886,nan,nan,0.06592353,0.0034693603,nan,nan,0.26632673,0.04733633
2951,9044200027_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200027_A,9044200027_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200027,295.5,1.5,nan,nan,131.50607,1.3411927,138.13712,2.0414088,136.63667,1.4318143,131.50607,1.509836,130.3385,1.249087,1.0,0.17301704,0.8660741,0.011061284,0.4399222,0.011061284,1.4704945,0.01199845,0.4784541,0.01199845,0.031009313,0.0069266525,128.02686,1.5091511,0.0,1.0,0.44631538,0.011256602,nan,nan,0.47980544,0.01206448,nan,nan,0.031009313,0.0069266525
2952,9044200028_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200028_A,9044200028_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200028,356.0,2.2499974,nan,nan,151.34473,1.2855538,156.33888,2.1690094,153.53633,1.6823494,151.34473,1.4006866,148.43343,1.3349421,1.0,0.65982795,0.4743707,0.009892125,0.37095207,0.009892125,0.460924,0.009554066,0.35323602,0.009554066,0.053919412,0.009824995,137.66284,1.3023684,0.0,1.0,0.30855155,0.008798536,nan,nan,0.29693767,0.007841508,nan,nan,0.053919412,0.009824995
2953,9044200032_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200032_A,9044200032_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200032,64.0,2.3333333,196.218,1.7864708,213.1257,1.4295194,219.24928,2.388205,215.57991,1.8739382,213.1257,1.5507468,210.71051,1.4315559,0.0,1.0,0.21329524,0.0070500127,nan,nan,0.22528693,0.0055705784,nan,nan,0.031775694,0.012230177,211.12994,1.4384875,0.0,1.0,0.1814037,0.00609595,nan,nan,0.1899132,0.0057662446,nan,nan,0.031775694,0.012230177
2954,9044200042_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200042_A,9044200042_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200042,194.5,1.4166666,138.03069,1.8141403,140.27652,1.5359461,147.03268,2.2059877,143.38722,1.7714894,140.6651,1.6677896,139.71693,1.4686927,0.0,1.0,0.44617832,0.009528421,nan,nan,0.49164745,0.011368264,nan,nan,0.046265226,0.011267277,140.26656,1.4578055,0.0,1.0,0.3330654,0.009425102,nan,nan,0.36296484,0.0101300115,nan,nan,0.046265226,0.011267277
2955,9044200047_blue_red_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08,9044200047_A,9044200047_blue_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08.fits,9044200047,64.0,1.0,nan,nan,111.82937,1.1236564,112.46933,2.2644513,113.44805,1.5266768,111.82937,1.3367847,110.60041,1.0837128,1.0,0.61169237,0.6177041,0.008037954,0.48283252,0.008037954,0.70455074,0.008771724,0.5143911,0.008771724,nan,nan,nan,nan,1.0,0.84011894,0.53529614,0.008247413,0.48795885,0.008247413,0.58117217,0.008866804,0.5198558,0.008866804,nan,nan
2956,9044200057_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200057_A,9044200057_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200057,272.0,3.3333333,105.08767,1.4767946,106.092636,1.7559046,106.22621,2.7996023,107.40183,2.055662,105.69793,1.6266993,103.63587,1.6446874,0.0,1.0,0.27536818,0.013755536,nan,nan,0.29245967,0.0141101815,nan,nan,0.043025337,0.019860337,104.36358,1.650187,0.0,1.0,0.2408576,0.013632022,nan,nan,0.25031975,0.013707297,nan,nan,0.043025337,0.019860337
2957,9044200061_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200061_A,9044200061_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200061,72.5,29.83333,199.21617,1.1449554,211.21468,1.2980022,218.29433,2.198006,215.97519,1.4492978,211.21468,1.2031378,209.63416,1.1945683,0.0,1.0,0.036674865,0.0044454834,nan,nan,0.04142085,0.0038734616,nan,nan,0.25171116,0.09879257,204.82616,1.0472265,0.0,1.0,0.030644303,0.0044600554,nan,nan,0.035608493,0.0040489715,nan,nan,0.25171116,0.09879257
2958,9044200062_blue_red_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08,9044200062_A,9044200062_blue_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08.fits,9044200062,97.5,1.6666666,197.98146,2.5313258,192.08353,1.8503016,195.32108,3.0183196,196.77661,2.228957,192.08353,2.0065942,190.2814,1.9119121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,197.98146,2.6483903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2959,9044200070_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200070_A,9044200070_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200070,35.0,2.8333333,nan,nan,150.59706,1.5879575,157.91393,2.2038376,156.3751,1.9317795,150.59706,1.5518095,146.70898,1.6069399,1.0,0.6441141,0.30811942,0.012096457,0.22965068,0.012096457,0.30574447,0.009849245,0.23072508,0.009849245,0.03342319,0.017167345,145.75133,1.429586,0.0,1.0,0.19289029,0.010278231,nan,nan,0.19742286,0.0096426485,nan,nan,0.03342319,0.017167345
2960,9044200075_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200075_A,9044200075_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200075,49.5,1.25,94.16067,1.979896,70.10705,2.1631951,62.73895,3.9748359,65.06477,2.9038773,70.10705,2.151106,72.626205,2.260289,0.0,1.0,0.6041216,0.014393355,nan,nan,0.8703503,0.029187804,nan,nan,0.033596355,0.005974958,78.688385,1.7693297,0.0,1.0,0.5653298,0.015423127,nan,nan,0.7945151,0.027690401,nan,nan,0.033596355,0.005974958
2961,9044200079_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200079_A,9044200079_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200079,98.5,2.4166667,103.70685,1.41029,103.3571,1.5843357,99.967125,2.1279767,101.4139,2.0009708,103.3571,1.71317,103.70853,1.595712,0.0,1.0,0.20910971,0.014402269,nan,nan,0.21986751,0.014737994,nan,nan,0.040268436,0.028238352,103.3571,1.5946519,0.0,1.0,0.18826272,0.014775408,nan,nan,0.19718026,0.015036833,nan,nan,0.040268436,0.028238352
2962,9044200090_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200090_A,9044200090_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200090,335.5,2.9166667,155.35777,2.2791872,151.73376,1.6248507,157.01198,2.7740765,153.97833,2.0133889,151.73376,1.6300459,150.91289,1.5330701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,157.01198,2.4429193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2963,9044200091_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200091_A,9044200091_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200091,259.0,2.25,127.92271,1.4381446,129.16345,1.406634,133.29407,2.3412695,133.07509,1.9982197,129.16345,1.4194528,126.50602,1.3964823,0.0,1.0,0.18547739,0.011523954,nan,nan,0.19535173,0.011017969,nan,nan,0.03649141,0.010373141,131.85222,1.6195256,0.0,1.0,0.14130427,0.011536472,nan,nan,0.14688575,0.010726394,nan,nan,0.03649141,0.010373141
2964,9044200104_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200104_A,9044200104_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200104,181.0,1.8333317,nan,nan,88.73261,1.4646549,82.351006,2.6538773,84.46719,2.2721133,88.73261,1.634654,90.872375,1.4856801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87.82118,1.8424107,0.0,1.0,0.41142517,0.0154290395,nan,nan,0.49428675,0.020023659,nan,nan,0.037712064,0.011990123
2965,9044200107_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200107_A,9044200107_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2966,9044200121_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200121_A,9044200121_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200121,65.5,2.0,52.51495,1.9074749,48.19327,2.104432,43.57013,3.7624433,48.729774,2.809504,48.19327,2.092873,49.602337,1.9438956,0.0,1.0,0.40725288,0.021721583,nan,nan,0.48093033,0.027306248,nan,nan,0.044084676,0.01217866,50.236095,1.6501203,0.0,1.0,0.39044407,0.021712136,nan,nan,0.45529813,0.026353652,nan,nan,0.044084676,0.01217866
2967,9044200130_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200130_A,9044200130_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200130,136.5,1.75,119.38653,2.0382288,108.908875,1.8503302,108.482315,3.113037,108.51132,2.6823094,108.908875,1.8836079,108.26604,1.735962,0.0,1.0,0.36027014,0.01663638,nan,nan,0.44299984,0.020439858,nan,nan,0.06321584,0.016619042,111.70414,1.9037236,0.0,1.0,0.3316638,0.015363416,nan,nan,0.3974595,0.018776003,nan,nan,0.06321584,0.016619042
2968,9044200138_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200138_A,9044200138_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200138,119.0,4.4166665,56.378105,2.0540297,54.925728,2.2895434,70.681496,3.3343596,61.227505,2.559305,54.925728,2.2597883,56.27113,2.2134545,0.0,1.0,0.2954213,0.024579722,nan,nan,0.32097355,0.026816381,nan,nan,0.068727985,0.03099512,54.517525,2.1354742,0.0,1.0,0.2873905,0.02543709,nan,nan,0.31049636,0.027647704,nan,nan,0.068727985,0.03099512
2969,9044200140_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200140_A,9044200140_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200140,10.5,2.25,126.93237,1.6032522,127.94622,1.540217,135.29823,2.7991688,129.15921,1.926779,127.94622,1.4753002,125.34437,1.680627,0.0,1.0,0.2110029,0.013385231,nan,nan,0.23656489,0.012964132,nan,nan,nan,nan,129.80624,1.7730637,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2970,9044200147_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200147_A,9044200147_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200147,125.0,1.5833334,74.64284,1.9014395,77.8617,2.2138522,85.06971,3.998012,80.156296,2.6333482,77.8617,2.2480881,74.979515,2.0350487,0.0,1.0,0.48116508,0.016353881,nan,nan,0.5570171,0.021431943,nan,nan,0.04622212,0.01392782,75.655,1.9796342,0.0,1.0,0.48071763,0.016628852,nan,nan,0.5624025,0.021688314,nan,nan,0.04622212,0.01392782
2971,9044200148_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200148_A,9044200148_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200148,250.5,7.0,190.21677,1.4693611,203.52959,1.5996794,202.48323,2.498062,202.7715,1.7735659,203.52959,1.4005275,202.07256,1.3689907,0.0,1.0,0.08362516,0.006340081,nan,nan,0.086358376,0.005987239,nan,nan,0.30055654,0.14688973,197.84032,1.3377677,0.0,1.0,0.05247611,0.0061507598,nan,nan,0.056704257,0.005850899,nan,nan,0.30055654,0.14688973
2972,9044200155_blue_red_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08,9044200155_A,9044200155_blue_7_Y13SBR2_P001_EDCC0442T001_2013_10_02-2013_10_08.fits,9044200155,1.5,0.7499983,285.6317,2.5268896,278.78552,2.158067,287.80316,3.228392,284.26736,2.6493568,278.78552,2.332145,278.5342,2.0596645,0.0,1.0,0.39535156,0.0062407353,nan,nan,0.45622295,0.00693148,nan,nan,0.025536256,0.0067886715,281.79126,2.3689575,0.0,1.0,0.33680332,0.0064777564,nan,nan,0.3788856,0.0068381634,nan,nan,0.025536256,0.0067886715
2973,9044200158_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200158_A,9044200158_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200158,284.0,14.416664,nan,nan,245.99446,1.6679312,249.78847,2.0046592,245.74309,1.7333225,245.99446,1.5026965,243.93468,1.3864083,1.0,0.6380101,0.057990838,0.0031783346,0.04199363,0.0031783346,0.0608269,0.002918679,0.045623157,0.002918679,0.46839026,0.16394927,226.50311,1.2308306,1.0,0.98243576,0.04561127,0.0032020337,0.045034204,0.0032020337,0.049039986,0.002973186,0.048486963,0.002973186,0.46839026,0.16394927
2974,9044200170_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200170_A,9044200170_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200170,303.0,0.9166667,193.51321,1.2838178,188.94928,1.5664762,187.8167,2.3521779,187.30217,1.5794263,188.94928,1.4770464,190.15408,1.5078511,0.0,1.0,0.36053523,0.0060224254,nan,nan,0.40624604,0.0067312373,nan,nan,0.034692325,0.0062229633,192.45023,1.3303847,0.0,1.0,0.33880728,0.006076368,nan,nan,0.37543628,0.006606664,nan,nan,0.034692325,0.0062229633
2975,9044200175_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200175_A,9044200175_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200175,172.0,4.0833306,177.3968,1.3205396,185.91306,1.5261059,195.34239,2.4357975,192.40244,1.8834746,185.91306,1.406848,185.89803,1.4919163,0.0,1.0,0.09823191,0.0056294296,nan,nan,0.10564884,0.005107227,nan,nan,0.1414825,0.031370733,184.29294,1.2197229,0.0,1.0,0.074986525,0.0057907454,nan,nan,0.08086546,0.0053040884,nan,nan,0.1414825,0.031370733
2976,9044200176_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200176_A,9044200176_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200176,38.5,1.75,96.393364,1.3446928,95.09845,1.2564969,94.022675,2.4133816,95.68331,1.5710531,95.09845,1.3363568,95.81291,1.2401834,0.0,1.0,0.31145102,0.0126695065,nan,nan,0.3500253,0.013899041,nan,nan,0.032016028,0.008218683,95.24698,1.4615453,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,0.032016028,0.008218683
2977,9044200179_blue_red_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08,9044200179_A,9044200179_blue_7_Y13SBR2_P002_EDCC0442T002_2013_10_02-2013_10_08.fits,9044200179,76.5,1.0,134.48108,1.2449081,133.43301,1.1611061,134.63942,1.956121,133.96033,1.6701545,133.43301,1.247159,133.04694,1.1866645,0.0,1.0,0.19885789,0.0085575925,nan,nan,0.22813065,0.008880682,nan,nan,0.02983031,0.016474497,133.43301,1.238282,0.0,1.0,0.16205814,0.00844384,nan,nan,0.176729,0.0084089935,nan,nan,0.02983031,0.016474497
2978,9044200179_blue_red_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08,9044200179_B,9044200179_blue_7_Y13SBR2_P002_EDCC0442T003_2013_10_02-2013_10_08.fits,9044200179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2979,9044200188_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200188_A,9044200188_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200188,195.5,3.4166667,55.8088,2.077552,55.605747,2.292708,50.426266,2.768527,53.34449,2.607298,55.323063,2.1598427,55.117233,2.1887803,0.0,1.0,0.39307007,0.029552022,nan,nan,0.4497335,0.04022279,nan,nan,0.036446072,0.020002723,55.717182,2.2060475,0.0,1.0,0.39319056,0.027964339,nan,nan,0.44110754,0.0372031,nan,nan,0.036446072,0.020002723
2980,9044200195_blue_red_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13,9044200195_A,9044200195_blue_7_Y15SBR1_P006_EDCC0442T025_2015_09_07-2015_09_13.fits,9044200195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
